"aqi","temperature","humidity","pm2_5","pm10","timestamp","dataSource"
78,29.3,40.1,25,26,"2026-03-13T15:21:15.808Z","real"
78,29.3,40.1,25,26,"2026-03-13T15:21:09.290Z","real"
78,29.3,40.1,25,26,"2026-03-13T15:21:03.859Z","real"
78,29.3,40.2,25,26,"2026-03-13T15:20:59.529Z","real"
78,29.3,40.1,25,26,"2026-03-13T15:20:54.435Z","real"
78,29.3,40.1,25,26,"2026-03-13T15:20:49.794Z","real"
78,29.3,40.1,25,26,"2026-03-13T15:20:44.106Z","real"
78,29.3,40.2,25,26,"2026-03-13T15:20:40.229Z","real"
78,29.3,40.2,25,26,"2026-03-13T15:20:34.666Z","real"
78,29.3,40.2,25,26,"2026-03-13T15:20:29.525Z","real"
78,29.3,40.2,25,26,"2026-03-13T15:20:22.849Z","real"
78,29.3,40.1,25,26,"2026-03-13T15:20:18.003Z","real"
78,29.3,40.2,25,26,"2026-03-13T15:20:13.155Z","real"
78,29.3,40.2,25,26,"2026-03-13T15:20:08.533Z","real"
78,29.3,40.3,25,26,"2026-03-13T15:20:03.514Z","real"
78,29.3,40.2,25,26,"2026-03-13T15:19:56.967Z","real"
78,29.3,40.2,25,26,"2026-03-13T15:19:51.282Z","real"
78,29.3,40.2,25,26,"2026-03-13T15:19:46.376Z","real"
78,29.3,40.2,25,26,"2026-03-13T15:19:42.189Z","real"
78,29.3,40.1,25,26,"2026-03-13T15:19:37.076Z","real"
78,29.4,40.4,25,26,"2026-03-13T15:19:35.047Z","real"
78,29.3,40.4,25,26,"2026-03-13T15:19:00.096Z","real"
78,29.3,40.4,25,26,"2026-03-13T15:18:58.174Z","real"
78,29.4,40.5,25,26,"2026-03-13T15:18:50.213Z","real"
78,29.3,40.4,25,26,"2026-03-13T15:18:45.473Z","real"
78,29.3,40.4,25,26,"2026-03-13T15:18:39.746Z","real"
78,29.3,40.4,25,26,"2026-03-13T15:18:34.562Z","real"
78,29.4,40.4,25,26,"2026-03-13T15:18:30.584Z","real"
78,29.4,40.4,25,26,"2026-03-13T15:18:24.369Z","real"
78,29.4,40.4,25,26,"2026-03-13T15:18:20.304Z","real"
78,29.4,40.4,25,26,"2026-03-13T15:18:14.498Z","real"
76,29.4,40.4,24,24,"2026-03-13T15:18:09.686Z","real"
76,29.4,40.4,24,24,"2026-03-13T15:18:03.644Z","real"
76,29.4,40.5,24,24,"2026-03-13T15:17:59.449Z","real"
76,29.4,40.4,24,24,"2026-03-13T15:17:53.657Z","real"
76,29.4,40.4,24,24,"2026-03-13T15:17:46.406Z","real"
76,29.4,40.5,24,24,"2026-03-13T15:17:43.837Z","real"
76,29.4,40.6,24,24,"2026-03-13T15:17:41.005Z","real"
76,29.4,40.6,24,24,"2026-03-13T15:17:29.924Z","real"
76,29.4,40.6,24,24,"2026-03-13T15:17:27.278Z","real"
76,29.4,40.6,24,24,"2026-03-13T15:17:19.421Z","real"
76,29.4,40.6,24,24,"2026-03-13T15:17:17.825Z","real"
76,29.4,40.6,24,24,"2026-03-13T15:17:08.453Z","real"
76,29.4,40.7,24,24,"2026-03-13T15:17:06.655Z","real"
76,29.5,40.7,24,24,"2026-03-13T15:17:02.608Z","real"
76,29.4,40.6,24,24,"2026-03-13T15:16:53.056Z","real"
76,29.4,40.6,24,24,"2026-03-13T15:16:52.193Z","real"
76,29.4,40.7,24,24,"2026-03-13T15:16:43.020Z","real"
76,29.4,40.7,24,24,"2026-03-13T15:16:37.951Z","real"
76,29.4,40.6,24,24,"2026-03-13T15:16:32.677Z","real"
76,29.4,40.6,24,24,"2026-03-13T15:16:30.958Z","real"
76,29.4,40.8,24,24,"2026-03-13T15:16:23.423Z","real"
76,29.4,40.8,24,24,"2026-03-13T15:16:19.084Z","real"
76,29.4,40.7,24,24,"2026-03-13T15:16:13.360Z","real"
76,29.5,40.8,24,24,"2026-03-13T15:16:08.804Z","real"
76,29.4,40.7,24,24,"2026-03-13T15:16:01.934Z","real"
76,29.4,40.7,24,24,"2026-03-13T15:15:56.367Z","real"
76,29.5,40.8,24,24,"2026-03-13T15:15:51.060Z","real"
76,29.5,40.7,24,24,"2026-03-13T15:15:45.947Z","real"
76,29.6,41.4,24,24,"2026-03-13T15:15:40.928Z","real"
70,29.8,41.9,21,21,"2026-03-13T15:09:46.298Z","real"
70,29.7,41.9,21,21,"2026-03-13T15:09:20.973Z","real"
70,29.7,41.8,21,21,"2026-03-13T15:09:16.964Z","real"
70,29.7,41.8,21,21,"2026-03-13T15:09:11.395Z","real"
70,29.7,41.9,21,21,"2026-03-13T15:09:07.388Z","real"
70,29.7,42,21,21,"2026-03-13T15:09:01.123Z","real"
70,29.7,41.9,21,21,"2026-03-13T15:08:55.337Z","real"
70,29.7,41.8,21,21,"2026-03-13T15:08:51.376Z","real"
70,29.7,41.8,21,21,"2026-03-13T15:08:47.298Z","real"
70,29.7,41.9,21,21,"2026-03-13T15:08:42.749Z","real"
70,29.7,41.9,21,21,"2026-03-13T15:08:37.579Z","real"
70,29.7,42,21,21,"2026-03-13T15:08:30.495Z","real"
70,29.7,41.9,21,21,"2026-03-13T15:08:26.012Z","real"
70,29.7,41.9,21,21,"2026-03-13T15:08:21.405Z","real"
70,29.8,42.1,21,21,"2026-03-13T15:08:16.731Z","real"
70,29.8,42.1,21,21,"2026-03-13T15:08:10.480Z","real"
70,29.8,42.2,21,21,"2026-03-13T15:08:07.338Z","real"
70,29.8,42.2,21,21,"2026-03-13T15:07:59.813Z","real"
70,29.8,42.1,21,21,"2026-03-13T15:07:54.909Z","real"
70,29.8,42.2,21,21,"2026-03-13T15:07:50.008Z","real"
70,29.8,42.3,21,21,"2026-03-13T15:07:44.993Z","real"
70,29.8,42.2,21,21,"2026-03-13T15:07:39.944Z","real"
70,29.8,42.2,21,21,"2026-03-13T15:07:18.120Z","real"
70,29.8,42.2,21,21,"2026-03-13T15:07:14.412Z","real"
70,29.8,42.1,21,21,"2026-03-13T15:07:10.980Z","real"
70,29.8,42.2,21,21,"2026-03-13T15:07:02.701Z","real"
70,29.8,42.1,21,21,"2026-03-13T15:06:58.125Z","real"
70,29.8,42.2,21,21,"2026-03-13T15:06:53.950Z","real"
70,29.8,42.3,21,21,"2026-03-13T15:06:46.945Z","real"
70,29.9,42.4,21,21,"2026-03-13T15:06:41.777Z","real"
70,29.9,42.5,21,21,"2026-03-13T15:06:36.905Z","real"
70,29.9,42.5,21,21,"2026-03-13T15:06:32.110Z","real"
70,29.9,42.6,21,21,"2026-03-13T15:06:27.310Z","real"
68,29.8,42.5,20,20,"2026-03-13T15:06:22.011Z","real"
68,29.8,42.5,20,20,"2026-03-13T15:06:15.381Z","real"
68,29.9,42.5,20,20,"2026-03-13T15:06:09.637Z","real"
68,29.8,42.5,20,20,"2026-03-13T15:06:04.739Z","real"
89,29.9,42.6,30,30,"2026-03-13T15:05:59.697Z","real"
78,29.9,41.2,25,25,"2026-03-13T15:05:54.685Z","real"
38,29.9,41.3,9,9,"2026-03-13T15:05:49.725Z","real"
117,33.3,50.6,42,44,"2026-03-12T15:22:10.390Z","real"
117,33.3,50.6,42,44,"2026-03-12T15:22:04.044Z","real"
117,33.3,50.6,42,44,"2026-03-12T15:21:59.128Z","real"
117,33.3,50.6,42,44,"2026-03-12T15:21:54.422Z","real"
117,33.3,50.6,42,44,"2026-03-12T15:21:50.165Z","real"
117,33.3,50.7,42,44,"2026-03-12T15:21:43.996Z","real"
117,33.3,50.7,42,44,"2026-03-12T15:21:39.055Z","real"
117,33.3,50.7,42,44,"2026-03-12T15:21:35.171Z","real"
117,33.2,50.6,42,44,"2026-03-12T15:21:29.038Z","real"
117,33.3,50.6,42,44,"2026-03-12T15:21:24.150Z","real"
117,33.3,50.6,42,44,"2026-03-12T15:21:19.398Z","real"
117,33.2,50.6,42,44,"2026-03-12T15:21:14.073Z","real"
117,33.3,50.6,42,44,"2026-03-12T15:21:08.950Z","real"
117,33.3,50.6,42,44,"2026-03-12T15:21:05.064Z","real"
117,33.3,50.6,42,44,"2026-03-12T15:20:59.329Z","real"
117,33.3,50.6,42,44,"2026-03-12T15:20:54.010Z","real"
117,33.3,50.6,42,44,"2026-03-12T15:20:49.499Z","real"
117,33.2,50.5,42,44,"2026-03-12T15:20:43.966Z","real"
117,33.2,50.5,42,44,"2026-03-12T15:20:40.079Z","real"
117,33.3,50.6,42,44,"2026-03-12T15:20:33.324Z","real"
117,33.3,50.6,42,44,"2026-03-12T15:20:29.437Z","real"
117,33.3,50.6,42,44,"2026-03-12T15:20:24.100Z","real"
117,33.2,50.5,42,44,"2026-03-12T15:20:18.367Z","real"
117,33.3,50.6,42,44,"2026-03-12T15:20:14.338Z","real"
117,33.2,50.5,42,44,"2026-03-12T15:20:09.163Z","real"
117,33.2,50.5,42,44,"2026-03-12T15:20:04.455Z","real"
117,33.2,50.5,42,44,"2026-03-12T15:20:00.146Z","real"
117,33.2,50.5,42,44,"2026-03-12T15:19:54.037Z","real"
117,33.2,50.6,42,44,"2026-03-12T15:19:49.088Z","real"
117,33.2,50.5,42,44,"2026-03-12T15:19:44.374Z","real"
117,33.2,50.5,42,44,"2026-03-12T15:19:39.053Z","real"
117,33.2,49.1,42,44,"2026-03-12T15:19:34.140Z","real"
112,33.2,50.5,40,40,"2026-03-12T15:19:25.155Z","real"
112,33.2,50.5,40,40,"2026-03-12T15:19:18.990Z","real"
112,33.2,50.5,40,40,"2026-03-12T15:19:13.660Z","real"
112,33.2,50.6,40,40,"2026-03-12T15:19:09.356Z","real"
112,33.2,50.6,40,40,"2026-03-12T15:19:04.067Z","real"
112,33.2,50.6,40,40,"2026-03-12T15:18:59.115Z","real"
112,33.2,50.6,40,40,"2026-03-12T15:18:54.407Z","real"
112,33.2,50.6,40,40,"2026-03-12T15:18:49.081Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:18:44.165Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:18:39.446Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:18:34.139Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:18:29.026Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:18:23.672Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:18:19.390Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:18:13.446Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:18:08.740Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:18:03.394Z","real"
112,33.1,50.4,40,40,"2026-03-12T15:17:58.722Z","real"
112,33.1,50.4,40,40,"2026-03-12T15:16:43.836Z","real"
112,33.1,50.4,40,40,"2026-03-12T15:16:20.015Z","real"
112,33.1,50.4,40,40,"2026-03-12T15:16:15.069Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:16:10.367Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:16:05.296Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:16:00.148Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:15:55.830Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:15:51.596Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:15:46.246Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:15:42.591Z","real"
112,33.1,50.5,40,40,"2026-03-12T15:15:36.074Z","real"
112,33.1,49.2,40,40,"2026-03-12T15:15:30.209Z","real"
112,33.1,49.2,40,40,"2026-03-12T15:15:26.235Z","real"
112,33.1,49.2,40,40,"2026-03-12T15:15:26.213Z","real"
95,33.1,49.2,33,33,"2026-03-12T15:15:26.166Z","real"
105,33.1,49.2,37,37,"2026-03-12T15:15:26.156Z","real"
42,33.1,49.2,10,10,"2026-03-12T15:15:26.119Z","real"
119,33.1,49.7,43,44,"2026-03-12T15:08:43.532Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:07:43.076Z","real"
119,33.1,49.7,43,44,"2026-03-12T15:06:50.282Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:06:45.119Z","real"
119,33,49.6,43,44,"2026-03-12T15:06:40.414Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:06:35.081Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:06:30.995Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:06:25.063Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:06:20.397Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:06:15.030Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:06:11.139Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:06:05.000Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:06:00.672Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:05:55.183Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:05:49.621Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:05:44.295Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:05:39.587Z","real"
119,33,49.5,43,44,"2026-03-12T15:05:34.260Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:05:29.563Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:05:27.720Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:05:24.222Z","real"
119,33,49.5,43,44,"2026-03-12T15:05:19.512Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:05:14.185Z","real"
119,33.1,49.6,43,44,"2026-03-12T15:05:09.279Z","real"
119,33.1,49.5,43,44,"2026-03-12T15:05:05.381Z","real"
119,33.1,49.5,43,44,"2026-03-12T15:05:00.469Z","real"
119,33.1,49.5,43,44,"2026-03-12T15:04:54.172Z","real"
119,33.1,49.5,43,44,"2026-03-12T15:04:49.612Z","real"
119,33.1,49.5,43,44,"2026-03-12T15:04:44.307Z","real"
119,33.1,49.5,43,44,"2026-03-12T15:04:39.794Z","real"
119,33,49.4,43,44,"2026-03-12T15:04:34.268Z","real"
122,33.1,49.5,44,44,"2026-03-12T15:04:29.339Z","real"
122,33,49.4,44,44,"2026-03-12T15:04:24.633Z","real"
122,33,49.3,44,44,"2026-03-12T15:04:19.526Z","real"
122,33,49.3,44,44,"2026-03-12T15:04:18.702Z","real"
122,33,49.3,44,44,"2026-03-12T15:04:10.297Z","real"
122,33,49.3,44,44,"2026-03-12T15:04:04.969Z","real"
122,33,49.3,44,44,"2026-03-12T15:04:00.060Z","real"
122,33.1,49.3,44,44,"2026-03-12T15:03:55.971Z","real"
122,33,49.3,44,44,"2026-03-12T15:03:50.016Z","real"
122,33,49.3,44,44,"2026-03-12T15:03:45.209Z","real"
122,33,49.3,44,44,"2026-03-12T15:03:40.386Z","real"
122,33.1,49.3,44,44,"2026-03-12T15:03:35.074Z","real"
122,33,49.3,44,44,"2026-03-12T15:03:30.378Z","real"
122,33,49.2,44,44,"2026-03-12T15:03:25.030Z","real"
122,33,49.2,44,44,"2026-03-12T15:03:20.332Z","real"
122,33,49.2,44,44,"2026-03-12T15:03:15.006Z","real"
122,33,49.2,44,44,"2026-03-12T15:03:09.379Z","real"
122,33,49.2,44,44,"2026-03-12T15:03:04.466Z","real"
122,33,49.2,44,44,"2026-03-12T15:02:59.632Z","real"
122,33,49.2,44,44,"2026-03-12T15:02:55.244Z","real"
122,33,49.2,44,44,"2026-03-12T15:02:49.214Z","real"
122,33.1,49.2,44,44,"2026-03-12T15:02:44.487Z","real"
288,33,49.2,238,21,"2026-03-12T15:02:39.429Z","real"
288,33,49.2,238,21,"2026-03-12T15:02:34.684Z","real"
288,33,49.2,238,21,"2026-03-12T15:02:34.652Z","real"
288,33,49.2,238,21,"2026-03-12T15:02:04.954Z","real"
288,33,49.2,238,21,"2026-03-12T15:02:01.104Z","real"
288,33,49.1,238,21,"2026-03-12T15:01:55.130Z","real"
288,33,49.2,238,21,"2026-03-12T15:01:50.411Z","real"
288,33,49.2,238,21,"2026-03-12T15:01:45.131Z","real"
288,33,49.1,238,21,"2026-03-12T15:01:40.393Z","real"
288,33,49.1,238,21,"2026-03-12T15:01:35.068Z","real"
288,33,49.1,238,21,"2026-03-12T15:01:30.147Z","real"
288,33,49.2,238,21,"2026-03-12T15:01:26.044Z","real"
288,33,49.1,238,21,"2026-03-12T15:01:21.127Z","real"
112,33,49.1,40,41,"2026-03-12T15:01:14.985Z","real"
112,33,49.1,40,41,"2026-03-12T15:01:10.077Z","real"
112,33.1,49.2,40,41,"2026-03-12T15:01:04.340Z","real"
112,33,49.1,40,41,"2026-03-12T15:00:59.220Z","real"
112,33,49.1,40,41,"2026-03-12T15:00:54.541Z","real"
112,33,49.1,40,41,"2026-03-12T15:00:49.182Z","real"
112,33,49.1,40,41,"2026-03-12T15:00:45.310Z","real"
112,33.1,49.2,40,41,"2026-03-12T15:00:39.369Z","real"
112,33,49.1,40,41,"2026-03-12T15:00:34.235Z","real"
112,33,49.1,40,41,"2026-03-12T15:00:29.321Z","real"
112,33,49,40,41,"2026-03-12T14:59:59.830Z","real"
112,33,49,40,41,"2026-03-12T14:59:59.238Z","real"
112,33,49,40,41,"2026-03-12T14:59:43.358Z","real"
112,33,48.9,40,41,"2026-03-12T14:58:43.041Z","real"
112,33,48.9,40,41,"2026-03-12T14:58:15.413Z","real"
112,33,48.9,40,41,"2026-03-12T14:58:10.086Z","real"
112,33,48.9,40,41,"2026-03-12T14:58:05.354Z","real"
112,33,48.9,40,41,"2026-03-12T14:58:00.025Z","real"
112,33,48.8,40,41,"2026-03-12T14:57:56.126Z","real"
112,33,48.8,40,41,"2026-03-12T14:57:50.000Z","real"
112,33,48.8,40,41,"2026-03-12T14:57:45.099Z","real"
112,33,48.8,40,41,"2026-03-12T14:57:40.361Z","real"
112,33.1,48.9,40,41,"2026-03-12T14:57:35.052Z","real"
112,33,48.8,40,41,"2026-03-12T14:57:30.360Z","real"
112,33,48.8,40,41,"2026-03-12T14:57:26.023Z","real"
112,33,48.8,40,41,"2026-03-12T14:57:20.142Z","real"
112,33,48.8,40,41,"2026-03-12T14:57:14.769Z","real"
119,33.1,48.9,43,44,"2026-03-12T14:57:10.055Z","real"
119,33,48.8,43,44,"2026-03-12T14:57:04.729Z","real"
119,33.1,48.9,43,44,"2026-03-12T14:56:59.812Z","real"
119,33,48.7,43,44,"2026-03-12T14:56:55.739Z","real"
119,33.1,48.8,43,44,"2026-03-12T14:54:48.150Z","real"
119,33,48.7,43,44,"2026-03-12T14:54:43.038Z","real"
119,33,48.7,43,44,"2026-03-12T14:53:48.355Z","real"
119,33,48.7,43,44,"2026-03-12T14:53:43.008Z","real"
119,33,48.7,43,44,"2026-03-12T14:53:38.094Z","real"
119,33,48.7,43,44,"2026-03-12T14:53:33.380Z","real"
119,33,48.7,43,44,"2026-03-12T14:53:28.061Z","real"
119,33,48.7,43,44,"2026-03-12T14:53:23.175Z","real"
119,33,48.7,43,44,"2026-03-12T14:53:18.021Z","real"
119,33,48.7,43,44,"2026-03-12T14:53:13.121Z","real"
119,33,48.7,43,44,"2026-03-12T14:53:08.402Z","real"
119,33,48.7,43,44,"2026-03-12T14:53:03.075Z","real"
119,33,48.7,43,44,"2026-03-12T14:52:57.955Z","real"
119,33,48.7,43,44,"2026-03-12T14:52:54.063Z","real"
119,33,48.7,43,44,"2026-03-12T14:52:51.414Z","real"
119,33.1,48.7,43,44,"2026-03-12T14:52:43.408Z","real"
119,33,48.6,43,44,"2026-03-12T14:51:43.622Z","real"
119,33,48.6,43,44,"2026-03-12T14:50:43.408Z","real"
119,33.1,48.7,43,44,"2026-03-12T14:50:38.073Z","real"
119,33,48.6,43,44,"2026-03-12T14:50:33.003Z","real"
119,33.1,48.7,43,44,"2026-03-12T14:50:28.041Z","real"
119,33,48.6,43,44,"2026-03-12T14:50:23.133Z","real"
119,33,48.6,43,44,"2026-03-12T14:50:18.004Z","real"
119,33,48.7,43,44,"2026-03-12T14:50:13.294Z","real"
119,33,48.7,43,44,"2026-03-12T14:50:07.975Z","real"
119,33,48.6,43,44,"2026-03-12T14:50:03.158Z","real"
119,33,48.6,43,44,"2026-03-12T14:49:58.964Z","real"
119,33,48.7,43,44,"2026-03-12T14:49:53.030Z","real"
119,33,48.7,43,44,"2026-03-12T14:49:48.103Z","real"
119,33,48.7,43,44,"2026-03-12T14:49:43.000Z","real"
119,33,48.7,43,44,"2026-03-12T14:49:38.075Z","real"
119,33,48.7,43,44,"2026-03-12T14:49:32.955Z","real"
119,33,48.7,43,44,"2026-03-12T14:49:28.858Z","real"
119,33,48.7,43,44,"2026-03-12T14:49:23.938Z","real"
119,33,48.7,43,44,"2026-03-12T14:49:17.795Z","real"
119,33,48.7,43,44,"2026-03-12T14:49:12.905Z","real"
119,33,48.7,43,44,"2026-03-12T14:49:11.455Z","real"
119,33,48.6,43,44,"2026-03-12T14:48:43.404Z","real"
119,33,48.6,43,44,"2026-03-12T14:47:43.383Z","real"
119,33,48.6,43,44,"2026-03-12T14:47:23.113Z","real"
117,33,48.6,42,43,"2026-03-12T14:47:17.991Z","real"
115,33,48.6,41,43,"2026-03-12T14:47:13.287Z","real"
115,33,48.6,41,43,"2026-03-12T14:47:07.974Z","real"
117,33,48.7,42,44,"2026-03-12T14:47:03.046Z","real"
117,33,48.6,42,44,"2026-03-12T14:46:58.334Z","real"
117,33,48.7,42,44,"2026-03-12T14:46:53.008Z","real"
78,33,48.7,25,25,"2026-03-12T14:46:48.080Z","real"
78,33,48.6,25,25,"2026-03-12T14:46:43.383Z","real"
78,33,48.6,25,25,"2026-03-12T14:46:38.054Z","real"
78,33,48.6,25,25,"2026-03-12T14:46:33.174Z","real"
78,33,48.7,25,25,"2026-03-12T14:46:27.833Z","real"
78,33,48.7,25,25,"2026-03-12T14:46:22.910Z","real"
78,33,48.7,25,25,"2026-03-12T14:46:17.985Z","real"
78,33,48.7,25,25,"2026-03-12T14:46:13.171Z","real"
78,33,48.7,25,25,"2026-03-12T14:46:08.354Z","real"
78,33,48.7,25,25,"2026-03-12T14:46:03.063Z","real"
78,33,48.7,25,25,"2026-03-12T14:45:58.120Z","real"
78,33,48.7,25,25,"2026-03-12T14:45:53.206Z","real"
78,33,48.7,25,25,"2026-03-12T14:45:47.911Z","real"
78,33,48.7,25,25,"2026-03-12T14:45:43.176Z","real"
78,33,48.7,25,25,"2026-03-12T14:45:37.855Z","real"
78,33,48.7,25,25,"2026-03-12T14:45:32.935Z","real"
78,33,48.7,25,25,"2026-03-12T14:45:28.219Z","real"
78,33,48.7,25,25,"2026-03-12T14:45:22.897Z","real"
78,33,48.7,25,25,"2026-03-12T14:45:17.776Z","real"
78,33,47.5,25,25,"2026-03-12T14:45:13.887Z","real"
78,33,47.5,25,25,"2026-03-12T14:45:09.265Z","real"
78,33,47.5,25,25,"2026-03-12T14:45:09.226Z","real"
78,33,47.5,25,25,"2026-03-12T14:45:09.106Z","real"
78,33,47.5,25,25,"2026-03-12T14:45:09.101Z","real"
82,33,47.5,27,27,"2026-03-12T14:45:09.049Z","real"
82,33,47.5,27,35,"2026-03-12T14:45:09.045Z","real"
38,33,47.5,9,9,"2026-03-12T14:45:09.021Z","real"
122,40.7,34.2,44,47,"2026-03-12T08:20:20.977Z","real"
122,40.7,34.1,44,47,"2026-03-12T08:20:16.063Z","real"
122,40.9,34.1,44,47,"2026-03-12T08:20:11.146Z","real"
122,41.2,33.9,44,47,"2026-03-12T08:20:06.283Z","real"
122,41,34.5,44,47,"2026-03-12T08:19:56.193Z","real"
122,40.8,33.5,44,47,"2026-03-12T08:19:51.475Z","real"
122,40.5,34.4,44,47,"2026-03-12T08:19:46.733Z","real"
124,40.7,34.5,45,47,"2026-03-12T08:19:41.041Z","real"
124,41.1,34.7,45,47,"2026-03-12T08:19:35.921Z","real"
124,41.4,35.3,45,47,"2026-03-12T08:19:30.796Z","real"
153,41.3,34.9,59,62,"2026-03-12T08:19:26.130Z","real"
153,41.2,35,60,63,"2026-03-12T08:19:21.175Z","real"
158,41,35.3,69,74,"2026-03-12T08:19:16.284Z","real"
158,40.6,34.8,69,74,"2026-03-12T08:19:11.143Z","real"
158,40.3,34.7,69,74,"2026-03-12T08:19:05.855Z","real"
158,40.4,34.7,69,74,"2026-03-12T08:19:00.915Z","real"
158,40.5,34.9,69,74,"2026-03-12T08:18:56.180Z","real"
158,40.7,35.3,69,74,"2026-03-12T08:18:51.383Z","real"
158,40.5,35.1,69,74,"2026-03-12T08:18:45.971Z","real"
158,40.3,35.1,69,74,"2026-03-12T08:18:41.435Z","real"
158,40,35,69,74,"2026-03-12T08:18:36.325Z","real"
158,39.7,34.9,69,74,"2026-03-12T08:18:31.241Z","real"
158,39.2,35,69,74,"2026-03-12T08:18:26.094Z","real"
158,39.3,34.9,69,74,"2026-03-12T08:18:21.175Z","real"
158,39.4,35,69,74,"2026-03-12T08:18:16.270Z","real"
158,39.7,35.3,69,74,"2026-03-12T08:18:11.999Z","real"
158,40,35.4,69,74,"2026-03-12T08:18:06.227Z","real"
158,40.1,35.8,69,74,"2026-03-12T08:18:01.089Z","real"
158,39.9,35.4,69,74,"2026-03-12T08:17:59.377Z","real"
158,39.8,36.1,69,74,"2026-03-12T08:17:51.069Z","real"
158,39.7,36,69,74,"2026-03-12T08:17:45.963Z","real"
158,39.5,35.2,69,74,"2026-03-12T08:17:40.837Z","real"
158,39.5,35.1,69,74,"2026-03-12T08:17:35.911Z","real"
158,39.4,35.1,69,74,"2026-03-12T08:17:30.997Z","real"
158,39.2,35.1,69,74,"2026-03-12T08:17:25.874Z","real"
158,38.7,35.2,69,74,"2026-03-12T08:17:20.962Z","real"
158,38.5,35.1,69,74,"2026-03-12T08:17:15.836Z","real"
158,38.6,35.3,69,74,"2026-03-12T08:17:10.924Z","real"
158,38.4,35.8,69,74,"2026-03-12T08:17:05.804Z","real"
158,38.6,35.8,69,74,"2026-03-12T08:17:00.897Z","real"
158,38.7,36.1,69,74,"2026-03-12T08:16:55.985Z","real"
158,38.6,36.2,69,74,"2026-03-12T08:16:50.862Z","real"
157,38.6,37.2,68,73,"2026-03-12T08:16:45.950Z","real"
156,38.2,36.1,66,71,"2026-03-12T08:16:40.822Z","real"
501,37.8,35.8,15616,16896,"2026-03-12T08:16:35.807Z","real"
501,37.7,35.5,15616,16896,"2026-03-12T08:16:30.991Z","real"
501,38,35.8,15616,16896,"2026-03-12T08:16:25.880Z","real"
501,38.2,36.8,15616,16896,"2026-03-12T08:16:20.952Z","real"
501,38.4,36,15616,16896,"2026-03-12T08:16:15.854Z","real"
501,38.2,37.6,15616,16896,"2026-03-12T08:16:10.934Z","real"
501,37.9,37.9,15616,16896,"2026-03-12T08:16:06.035Z","real"
501,37.6,38.1,15616,16896,"2026-03-12T08:16:01.081Z","real"
501,37.4,38,15616,16896,"2026-03-12T08:15:55.973Z","real"
501,37.1,37.8,15616,16896,"2026-03-12T08:15:50.952Z","real"
501,36.6,37.4,15616,16896,"2026-03-12T08:15:46.025Z","real"
501,36.8,37.8,15616,16896,"2026-03-12T08:15:41.035Z","real"
501,37,37.9,15616,16896,"2026-03-12T08:15:35.906Z","real"
501,37.1,38.1,15616,16896,"2026-03-12T08:15:30.992Z","real"
501,36.8,38.1,15616,16896,"2026-03-12T08:15:25.875Z","real"
501,36.7,38.7,15616,16896,"2026-03-12T08:15:20.981Z","real"
501,36.4,38.6,15616,16896,"2026-03-12T08:15:15.846Z","real"
501,36,38.8,15616,16896,"2026-03-12T08:15:10.914Z","real"
501,35.9,39.9,15616,16896,"2026-03-12T08:15:06.026Z","real"
501,35.9,40.9,15616,16896,"2026-03-12T08:15:00.992Z","real"
501,35.9,39.7,15616,16896,"2026-03-12T08:14:56.161Z","real"
501,35.9,41.6,15616,16896,"2026-03-12T08:14:51.044Z","real"
501,35.9,41.6,15616,16896,"2026-03-12T08:14:45.948Z","real"
501,35.9,41.6,15616,16896,"2026-03-12T08:14:40.819Z","real"
501,35.8,40.7,15616,16896,"2026-03-12T08:14:35.902Z","real"
